id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
676646,"2014-05-13, 6:30pm",2014-05-13,2014-05-13 22:30:00 UTC,Eastern Time (US & Canada),38391,ahodzic,2014-05-14 04:25:45 UTC,2016-06-23 11:15:07 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/676646,,,"",30 sec duration: Made distinct call approximately every 6 seconds. ,1,0,false,,"Mill Woods Pond Wethersfield, ct",41.689276,-72.666486,245,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
792278,2014-07-19,2014-07-19,,Eastern Time (US & Canada),317,kpmcfarland,2014-07-19 22:12:59 UTC,2016-06-23 13:37:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/792278,,https://static.inaturalist.org/sounds/1625.mp3?1502825472,"","",1,0,false,,Marsh-Billings-Rockefeller NHP,43.631354,-72.519364,,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
1233606,Fri Feb 13 2015 07:56:15 GMT-0800 (PST),2015-02-13,2015-02-13 15:56:15 UTC,Pacific Time (US & Canada),32423,pkleeman,2015-02-14 01:35:46 UTC,2017-10-04 06:44:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1233606,https://static.inaturalist.org/photos/1552438/medium.png?1423877856,https://static.inaturalist.org/sounds/2194.mp3?1502827099,"","",2,0,false,3,"1 Bear Valley Rd, Point Reyes Station, CA, US",38.043863,-122.798426,3,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
1267122,2015-03-02T13:19:51-08:00,2015-03-02,2015-03-02 21:19:51 UTC,Pacific Time (US & Canada),10285,finatic,2015-03-02 21:21:33 UTC,2016-04-04 21:06:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1267122,,https://static.inaturalist.org/sounds/2296.wav?1502827198,"","San Diego County, California, US
2/25/15",1,0,false,,TSRI--Office,32.892997,-117.242053,28,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
1329780,2015-03-20,2015-03-20,,Central Time (US & Canada),8882,bouteloua,2015-03-23 02:01:17 UTC,2018-06-07 00:21:08 UTC,research,CC0,http://www.inaturalist.org/observations/1329780,,https://static.inaturalist.org/sounds/2443.wav?1502827383,"","",1,0,false,,"DuPage County, US-IL, US",41.787729,-88.221835,122,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
1351346,2015-03-30,2015-03-30,,Central Time (US & Canada),18079,lg_price,2015-03-31 00:50:38 UTC,2015-03-31 03:24:56 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/1351346,https://static.inaturalist.org/photos/1671956/medium.jpg?1427763064,https://static.inaturalist.org/sounds/2539.mp3?1502827504,"","Announcing Spring!

Full recording here
https://wordpress.com/post/6935391/181/",2,0,false,,"Boorman Trail, Longview, Texas, USA",32.517754,-94.761511,344,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
1391450,Sun Apr 12 2015 16:05:31 GMT-0400 (EDT),2015-04-12,2015-04-12 20:05:31 UTC,Eastern Time (US & Canada),39965,mike_uvm,2015-04-13 19:45:36 UTC,2016-07-31 01:15:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1391450,,https://static.inaturalist.org/sounds/2702.wav?1502840612,"",Site 15 and 16.  Other species as well. ,1,0,false,3,"Chittenden County, US-VT, US",44.464772,-73.190722,5,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
1391451,Mon Apr 13 2015 07:56:38 GMT-0400 (EDT),2015-04-13,2015-04-13 11:56:38 UTC,Eastern Time (US & Canada),39965,mike_uvm,2015-04-13 19:45:37 UTC,2016-06-24 04:56:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1391451,,https://static.inaturalist.org/sounds/2701.wav?1502840610,"",Site 17 - blue jay as well,1,0,false,3,"",44.486775,-73.220309,10,,,false,,,american robin,Turdus migratorius,American Robin,Aves,12727
1718086,2015-07-02,2015-07-02,,Pacific Time (US & Canada),12809,cedric_lee,2015-07-03 05:53:11 UTC,2016-04-04 01:45:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1718086,,,"","",1,0,false,,Gabrieleno  Trail,34.19908,-118.165731,202,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
2188775,Sun Oct 18 2015 10:00:30 GMT-0700 (PDT),2015-10-18,2015-10-18 17:00:30 UTC,Pacific Time (US & Canada),13710,brook,2015-10-18 21:07:06 UTC,2020-02-11 20:07:12 UTC,research,CC-BY,http://www.inaturalist.org/observations/2188775,,https://static.inaturalist.org/sounds/4154.m4a?1502855222,"",Madrone forest canopy,1,0,false,3,"95449, Hopland, CA, US",39.033429,-123.089461,30,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
2797503,2016-03-17 8:20:00,2016-03-17,2016-03-17 15:20:00 UTC,Pacific Time (US & Canada),151038,asjones,2016-03-18 04:17:59 UTC,2016-06-25 12:25:25 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2797503,,,"",call and song with humanoid accompaniment ,1,0,false,,"palmer ave, aptos, ca",36.971342,-121.890732,15,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
2836959,Sun Mar 27 2016 08:32:57 GMT-0400 (EDT),2016-03-27,2016-03-27 12:32:57 UTC,Eastern Time (US & Canada),138422,jacobogre,2016-03-27 15:17:54 UTC,2018-06-21 23:22:28 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/2836959,,https://static.inaturalist.org/sounds/5025.m4a?1502855999,"","",2,0,false,3,"621–853 Blandy Farm Ln, Boyce, VA, US",39.0631133644,-78.061708957,5,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
2859431,2016-03-30,2016-03-30,,Eastern Time (US & Canada),191949,lminicuci93,2016-03-31 23:17:24 UTC,2016-08-02 01:06:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2859431,,https://static.inaturalist.org/sounds/5079.m4a?1502867832,"","",1,0,false,,Cook Campus,40.476841,-74.437657,,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
2909677,2016-04-03 06:17:32,2016-04-03,2016-04-03 13:17:32 UTC,Pacific Time (US & Canada),7648,dandugan,2016-04-10 03:44:50 UTC,2016-08-02 01:03:59 UTC,research,CC-BY,http://www.inaturalist.org/observations/2909677,,https://static.inaturalist.org/sounds/5773.wav?1502868567,"bioblitz, audio point count","",1,0,false,,"Amphitheater, John McLaren Park, San Francisco, CA USA",37.719931,-122.42074,6,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
2985917,2015-06-25,2015-06-25,,Pacific Time (US & Canada),10285,finatic,2016-04-20 22:14:41 UTC,2016-04-21 21:26:08 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2985917,https://static.inaturalist.org/photos/3433091/medium.jpg?1461190488,https://static.inaturalist.org/sounds/5337.mp3?1502868084,"","San Diego County, California, US",1,0,false,,TSRI--Office,32.892997,-117.242053,13,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
3097427,2015-04-12,2015-04-12,,Pacific Time (US & Canada),8778,gyrrlfalcon,2016-05-04 19:11:09 UTC,2017-07-07 19:10:32 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3097427,,https://static.inaturalist.org/sounds/5590.m4a?1502868366,"","This tape is primarily to capture the ""peents"" of an American Woodcock - but the Robin gives some calls as it prepares for evening slumber, too.",1,0,false,,Braddock Bay Owl Woods,43.321151,-77.72506,,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3160869,2016-05-11 12:26:00,2016-05-11,2016-05-11 16:26:00 UTC,Eastern Time (US & Canada),93995,leptodia,2016-05-13 01:00:59 UTC,2016-08-02 00:40:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3160869,,https://static.inaturalist.org/sounds/5704.wav?1502868494,"","",1,0,false,,"Allegheny County, US-PA, US",40.313399,-79.840398,50,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3367284,2016-06-02 0600,2016-06-02,2016-06-02 13:00:00 UTC,Pacific Time (US & Canada),232380,dnewberry,2016-06-02 23:36:52 UTC,2017-09-23 06:35:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3367284,,,"","In douglas-fir tree 60 feet up, in neighborhood.  Heard, rather than saw, this one.  This individual sings for hours at a time from the same perch.",2,0,false,,"Multnomah County, US-OR, US",45.4915,-122.525425,7,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3367436,2016-05-23,2016-05-23,,Eastern Time (US & Canada),110496,arborsphere,2016-06-03 00:04:09 UTC,2017-12-01 01:09:30 UTC,research,CC-BY-NC-ND,http://inaturalist.ca/observations/3367436,,https://static.inaturalist.org/sounds/10566.mp3?1502925292,"","",1,0,false,,"Larue Mills, ON, Canada",44.436435,-75.884709,11,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
3390026,2016-06-03 15:24,2016-06-03,2016-06-03 19:24:00 UTC,Eastern Time (US & Canada),12158,erikamitchell,2016-06-05 22:57:28 UTC,2016-10-05 18:35:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3390026,,https://static.inaturalist.org/sounds/6405.mp3?1502901739,"","",1,0,false,,"riverside park, w hartford ct",41.786417,-72.649196,198,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3502133,2016-06-21,2016-06-21,,Eastern Time (US & Canada),28921,rwp84,2016-06-22 15:39:22 UTC,2016-06-22 22:40:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3502133,,https://static.inaturalist.org/sounds/6715.mp3?1502902090,"","",1,0,false,,"Hawk Mountain Resort, Plymouth, VT",43.497707,-72.708542,,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3537244,Sun Jun 26 2016 14:02:03 GMT-0700 (PDT),2016-06-26,2016-06-26 21:02:03 UTC,Pacific Time (US & Canada),9335,leslie_flint,2016-06-28 03:55:36 UTC,2017-10-04 06:43:10 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3537244,,https://static.inaturalist.org/sounds/6760.m4a?1502902136,"","I couldn't figure out what this was calling, but tracked it down to a fledging Robin",2,0,false,,"Martin Griffin Preserve, Audubon Canyon Ranch, CA, US",37.929813,-122.682245,52,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
3777660,2016-07-25,2016-07-25,,Eastern Time (US & Canada),28921,rwp84,2016-07-31 17:39:15 UTC,2016-08-01 21:48:30 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3777660,,https://static.inaturalist.org/sounds/7244.mp3?1502902656,"","",2,0,false,,"Cedar Lake, Monkton, VT",44.249631,-73.138518,,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
4570747,Mon Nov 14 2016 09:33:22 GMT-0500 (EST),2016-11-14,2016-11-14 14:33:22 UTC,Eastern Time (US & Canada),220315,djm,2016-11-14 16:13:22 UTC,2016-11-18 20:34:19 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4570747,https://static.inaturalist.org/photos/5516838/medium.jpg?1479140103,https://static.inaturalist.org/sounds/8617.wav?1502906844,"","Single ""put"" notes; See photos for habitat and audio file for vocalization recording.",1,0,false,3,"Plantations Rd, Ithaca town, NY, US",42.4486833333,-76.4727033333,,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5212696,Thu Mar 02 2017 09:06:16 GMT-0800 (PST),2017-03-02,2017-03-02 17:06:16 UTC,Pacific Time (US & Canada),6971,silversea_starsong,2017-03-02 22:02:13 UTC,2017-07-08 03:58:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5212696,,https://static.inaturalist.org/sounds/14097.m4a?1502951141,sound,"",1,0,false,3,"Saddleback College, Mission Viejo, CA, US",33.5535624298,-117.6649517846,5,,,false,,"","",Turdus migratorius,American Robin,Aves,12727
5256859,2017-03-09 05:53 am,2017-03-09,2017-03-09 10:53:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-09 11:51:41 UTC,2017-11-13 11:49:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5256859,,https://static.inaturalist.org/sounds/9897.wav?1502910002,"",Likely from American robin,1,0,false,,"Montgomery County, US-MD, US",39.046992,-77.037032,1,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5272778,2017-03-10 05:30 am,2017-03-10,2017-03-10 10:30:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-10 11:38:58 UTC,2017-11-13 11:50:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5272778,,https://static.inaturalist.org/sounds/9910.wav?1502910021,"",Perhaps American robin,1,0,false,,"Montgomery County, US-MD, US",39.051335,-77.027813,25,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5424809,2017-03-21 05:32,2017-03-21,2017-03-21 09:32:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-22 10:41:01 UTC,2017-11-13 11:47:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5424809,,https://static.inaturalist.org/sounds/10175.wav?1502924888,"","",1,0,false,,"Montgomery County, US-MD, US",39.050085,-77.026898,12,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5487043,2017-03-28 5:40 am,2017-03-28,2017-03-28 09:40:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-28 10:35:24 UTC,2017-11-13 11:47:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5487043,,https://static.inaturalist.org/sounds/10351.wav?1502925058,"","",1,0,false,,"Montgomery County, US-MD, US",39.050202,-77.028054,51,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5497890,2017-03-29 5:40 am,2017-03-29,2017-03-29 09:40:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-29 11:05:51 UTC,2017-11-13 11:47:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5497890,,https://static.inaturalist.org/sounds/10354.wav?1502925061,"","",1,0,false,,"Montgomery County, US-MD, US",39.050252,-77.02756,51,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5497891,2017-03-29 5:43 am,2017-03-29,2017-03-29 09:43:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-29 11:05:52 UTC,2017-11-13 11:47:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5497891,,https://static.inaturalist.org/sounds/10355.wav?1502925062,"","",1,0,false,,"Montgomery County, US-MD, US",39.050094,-77.029583,25,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5507049,2017-03-30 5:37 am,2017-03-30,2017-03-30 09:37:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-30 10:44:55 UTC,2017-11-13 11:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5507049,,https://static.inaturalist.org/sounds/10369.wav?1502925074,"",northern cardinal in background as well.,1,0,false,,"Montgomery County, US-MD, US",39.051352,-77.025442,25,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5517043,2017-03-31 6:25 am,2017-03-31,2017-03-31 10:25:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-03-31 12:46:27 UTC,2017-11-13 11:47:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5517043,,https://static.inaturalist.org/sounds/10417.wav?1502925125,"",Likely a robin,1,0,false,,"Montgomery County, US-MD, US",39.043211,-77.045896,69,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5577794,2017-04-05 5:33 AM,2017-04-05,2017-04-05 09:33:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-04-05 11:35:41 UTC,2017-11-13 11:47:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5577794,,https://static.inaturalist.org/sounds/10502.wav?1502925220,"","",1,0,false,,"Montgomery County, US-MD, US",39.050152,-77.026311,25,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5590286,2017-04-06,2017-04-06,,Eastern Time (US & Canada),28921,rwp84,2017-04-06 12:51:59 UTC,2017-04-06 14:24:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5590286,,,"","",1,0,false,,"The Gables, Rutland, VT",43.626951,-72.942979,,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
5603441,2017-04-07T16:55:09-04:00,2017-04-07,2017-04-07 20:55:09 UTC,Eastern Time (US & Canada),401294,joshsaxe,2017-04-07 21:05:08 UTC,2017-04-13 14:51:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5603441,,https://static.inaturalist.org/sounds/10557.m4a?1502925284,"",A few different performers in the chorus this evening.  Thoughts?,2,0,false,,"Berlin Pond, Berlin, VT",44.192171,-72.587767,1893,,,false,,google,American Robin,Turdus migratorius,American Robin,Aves,12727
5609987,2017-04-07 05:35 AM,2017-04-07,2017-04-07 09:35:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-04-08 11:13:51 UTC,2017-11-13 11:47:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5609987,,https://static.inaturalist.org/sounds/10613.wav?1502925342,"","",1,0,false,,"Montgomery County, US-MD, US",39.051393,-77.024811,12,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5631744,2017-04-08T18:44:00-04:00,2017-04-08,2017-04-08 22:44:00 UTC,Eastern Time (US & Canada),17932,treichard,2017-04-10 01:11:04 UTC,2018-08-15 12:58:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5631744,,https://static.inaturalist.org/sounds/10672.mp3?1502925413,"",Calls at 0:03.,1,0,false,,"porters road, york, pa",39.823937,-76.89286,62,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5681725,2017-04-13T20:32:53-04:00,2017-04-13,2017-04-14 00:32:53 UTC,Eastern Time (US & Canada),20405,skiman1016,2017-04-14 00:38:45 UTC,2017-04-14 01:28:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5681725,,https://static.inaturalist.org/sounds/10804.m4a?1502925535,"Animal, Bird","",2,0,false,,"Erie County, US-NY, US",42.994242,-78.817989,59,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
5818231,Tue Apr 18 2017 08:45:16 GMT-0400 (EDT),2017-04-18,2017-04-18 12:45:16 UTC,Eastern Time (US & Canada),209231,krechmer,2017-04-18 12:45:27 UTC,2017-11-10 05:23:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5818231,,https://static.inaturalist.org/sounds/11222.m4a?1502926837,"",Recorded,1,0,false,3,"12180 Riverton Ct, Remington, VA, US",38.5327514587,-77.7993590758,5,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5900548,2017-04-09,2017-04-09,,Eastern Time (US & Canada),401442,dspalm,2017-04-22 02:57:26 UTC,2017-10-10 17:48:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5900548,,https://static.inaturalist.org/sounds/11264.m4a?1502926889,"","",1,0,false,,Montreal Botanical Garden,45.560002,-73.563009,85,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
5911805,2017/04/22 3:42 PM EDT,2017-04-22,2017-04-22 19:42:00 UTC,Eastern Time (US & Canada),446424,kayla_schum,2017-04-22 21:46:11 UTC,2017-04-25 03:34:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5911805,https://static.inaturalist.org/photos/7373651/medium.jpg?1492897461,https://static.inaturalist.org/sounds/11356.mp3?1502927012,"","ID by distinctive ""cheerily cheer up"" song and calls. Was perched about 20 to 30 feet in the tallest tree in the tree line.",1,0,false,,"Geneseo, NY 14454, USA",42.8058605301,-77.8051490025,186,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5923368,2017/04/22 4:11 PM AKDT,2017-04-22,2017-04-23 00:11:00 UTC,Alaska,390883,kljinsitka,2017-04-23 18:16:25 UTC,2017-07-11 15:30:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5923368,https://static.inaturalist.org/photos/7391166/medium.jpeg?1492971362,https://static.inaturalist.org/sounds/11292.m4a?1502926921,"","",4,0,false,,"Sitka, AK, USA",57.04907404,-135.3167796135,15,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5925722,2017-04-23,2017-04-23,,Eastern Time (US & Canada),394019,csopko,2017-04-23 20:39:32 UTC,2018-12-17 22:50:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5925722,,https://static.inaturalist.org/sounds/11298.m4a?1502926925,"","",2,0,false,,"Waterfront Park, Burlington, VT",44.497108,-73.244935,2142,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
5932465,2017/04/23 4:30 PM AKDT,2017-04-23,2017-04-24 00:30:00 UTC,Alaska,390883,kljinsitka,2017-04-24 03:19:26 UTC,2017-09-16 16:48:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5932465,https://static.inaturalist.org/photos/7404328/medium.jpeg?1493003931,https://static.inaturalist.org/sounds/11319.m4a?1502926945,"","",2,0,false,,"Sitka, AK, USA",57.0592575237,-135.3121340618,5,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
5993612,2017-04-28 6:36 AM,2017-04-28,2017-04-28 10:36:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-04-28 11:57:57 UTC,2017-11-13 11:43:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5993612,,https://static.inaturalist.org/sounds/11455.wav?1502927121,"","",1,0,false,,"Montgomery County, US-MD, US",39.059488,-77.036766,14,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5993613,2017-04-28 6:24 AM,2017-04-28,2017-04-28 10:24:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-04-28 11:57:57 UTC,2017-11-13 11:43:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5993613,,https://static.inaturalist.org/sounds/11456.wav?1502927123,"","",1,0,false,,"Montgomery County, US-MD, US",39.057767,-77.037149,12,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
5997821,Fri Apr 28 2017 12:50:19 GMT-0400 (EDT),2017-04-28,2017-04-28 16:50:19 UTC,Eastern Time (US & Canada),369606,kamilmirza1,2017-04-28 19:19:23 UTC,2017-04-29 03:34:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5997821,https://static.inaturalist.org/photos/7500885/medium.jpg?1493407174,https://static.inaturalist.org/sounds/11485.m4a?1502927147,"","If you zoom into the photograph and look closely at the right hand side branch, right above that white flower is a profile of a bird. I have added sound recordings for verification",1,0,false,3,"Hampshire County, US-MA, US",42.3206536984,-72.5318687037,5,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6004629,2017-04-28T23:02:55-08:00,2017-04-28,2017-04-29 07:02:55 UTC,Alaska,46255,mbowser,2017-04-29 07:07:22 UTC,2017-04-29 17:54:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/6004629,https://static.inaturalist.org/photos/7511247/medium.jpeg?1493449908,,"",A bird singing,2,0,false,,"Kenai Peninsula County, US-AK, US",60.363251,-151.269625,20,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
6092729,2017-05-04T16:16:33-04:00,2017-05-04,2017-05-04 20:16:33 UTC,Eastern Time (US & Canada),209231,krechmer,2017-05-04 20:21:16 UTC,2019-04-01 13:00:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6092729,,https://static.inaturalist.org/sounds/11687.wav?1502927373,"","",1,0,false,,"white's mill, va",38.72312,-77.773873,,,open,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6103176,2017-05-03,2017-05-03,,Eastern Time (US & Canada),402689,kaitlyngeorge,2017-05-05 20:11:03 UTC,2017-05-05 23:45:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6103176,,https://static.inaturalist.org/sounds/11730.m4a?1502928748,"","",1,0,false,,Ethan Allen Homestead,44.508152,-73.231591,,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
6110469,2017-05-05 7:05:28 AM PDT,2017-05-05,2017-05-05 14:05:28 UTC,Pacific Time (US & Canada),91500,jnelson,2017-05-06 14:05:57 UTC,2020-04-16 14:47:13 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/6110469,,,"","",2,0,false,2,"59800 U.S. 97 Bend, OR 97702",43.9655562316,-121.3414963335,8256,,,false,gps,gps,American Robin,Turdus migratorius,American Robin,Aves,12727
6111776,2017-05-04T16:59:25-04:00,2017-05-04,2017-05-04 20:59:25 UTC,Eastern Time (US & Canada),209231,krechmer,2017-05-06 16:41:01 UTC,2019-01-22 00:44:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6111776,,https://static.inaturalist.org/sounds/11747.wav?1502928780,"","",1,0,false,,"Virginia, US",37.264554,-80.506744,630,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6154561,2017-05-09,2017-05-09,,Hawaii,385784,atlnature,2017-05-09 23:17:26 UTC,2017-05-11 02:22:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/6154561,,https://static.inaturalist.org/sounds/11863.m4a?1502928986,"","",1,0,false,,Atlanta,33.748995,-84.387982,18876,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
6188275,2017-05-10,2017-05-10,,Eastern Time (US & Canada),407917,emilyvberg,2017-05-13 01:24:10 UTC,2017-05-13 02:41:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6188275,,https://static.inaturalist.org/sounds/11975.m4a?1502929146,"","",2,0,false,,2500 Main Street lawrenceville,40.296777,-74.724069,62,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
6320738,2017-05-22,2017-05-22,,Eastern Time (US & Canada),28921,rwp84,2017-05-22 17:51:34 UTC,2017-05-22 18:51:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6320738,,,"","",1,0,false,,"Kent Pond, Killington, VT",43.672454,-72.797924,,,,false,,manual,American Robin,Turdus migratorius,American Robin,Aves,12727
6443992,2017-05-31 05:39 AM,2017-05-31,2017-05-31 09:39:00 UTC,Eastern Time (US & Canada),164735,belyykit,2017-05-31 15:09:36 UTC,2018-06-28 16:08:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6443992,,https://static.inaturalist.org/sounds/12710.wav?1502937871,"","",2,0,false,,"Montgomery County, US-MD, US",39.048386,-77.028204,51,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6672517,2017-06-15 4:47:06 PM EDT,2017-06-15,2017-06-15 20:47:06 UTC,Eastern Time (US & Canada),164735,belyykit,2017-06-15 22:54:06 UTC,2018-06-28 16:04:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6672517,,https://static.inaturalist.org/sounds/13000.wav?1502938581,"","",2,0,false,2,"Rachel Carson Greenway Trail Silver Spring, MD 20901",39.04742865,-77.00976024,15,,,false,,,American Robin,Turdus migratorius,American Robin,Aves,12727
6938652,2017-06-21,2017-06-21,,Eastern Time (US & Canada),209231,krechmer,2017-07-06 02:52:40 UTC,2017-12-28 05:08:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/6938652,,https://static.inaturalist.org/sounds/13596.wav?1502943176,"","",1,0,false,,Fort Boonesborough,37.896262,-84.266014,,,,false,,"",American Robin,Turdus migratorius,American Robin,Aves,12727
