id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
43905083,Mon Apr 27 2020 16:15:07 GMT+0100 (GMT+1),2020-04-27,2020-04-27 14:15:07 UTC,Amsterdam,2802225,heather949,2020-04-27 15:15:30 UTC,2020-05-04 11:18:12 UTC,research,,https://www.inaturalist.org/observations/43905083,https://static.inaturalist.org/photos/69643531/medium.jpg?1588003547,https://static.inaturalist.org/sounds/78747.m4a?1588070254,"","",2,0,false,3,"Kelvingrove Art Gallery & Museum, Glasgow, Scotland, GB",55.8685023711,-4.289053632,10,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44061153,2020/04/25 10:24 AM EDT,2020-04-25,2020-04-25 14:24:00 UTC,Eastern Time (US & Canada),1142271,jraiford,2020-04-28 02:26:36 UTC,2020-04-28 15:09:03 UTC,research,CC0,https://www.inaturalist.org/observations/44061153,,https://static.inaturalist.org/sounds/78473.m4a?1588040687,"","",1,0,false,,"Maryland, US",39.0240521968,-77.3151885434,129,,obscured,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44095484,2020-04-28 10:11:39 AM GMT+03:00,2020-04-28,2020-04-28 07:11:39 UTC,Baghdad,614374,juhakinnunen,2020-04-28 07:14:18 UTC,2020-04-28 08:38:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44095484,,https://static.inaturalist.org/sounds/78687.m4a?1588058064,"",,1,0,false,2,"66710 Vöyri, Suomi",63.239313695,22.3450950533,9,,open,false,gps,gps,Korppi,Corvus corax,Common Raven,Aves,8010
44096585,2020/04/24 1:57 PM MSK,2020-04-24,2020-04-24 10:57:00 UTC,Moscow,725071,apseregin,2020-04-28 07:35:34 UTC,2020-04-28 08:05:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44096585,,https://static.inaturalist.org/sounds/78695.m4a?1588059182,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,1,0,false,,"Анкудиново, Москва, Россия",55.5681124444,37.1319862778,,,open,false,,"",Ворон,Corvus corax,Common Raven,Aves,8010
44096587,2020/04/24 2:10 PM MSK,2020-04-24,2020-04-24 11:10:00 UTC,Moscow,725071,apseregin,2020-04-28 07:35:35 UTC,2020-04-28 11:03:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44096587,,https://static.inaturalist.org/sounds/78697.m4a?1588059186,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,2,0,false,,"Анкудиново, Москва, Россия",55.5664498056,37.1313357222,,,open,false,,"",Common Raven,Corvus corax,Common Raven,Aves,8010
44096588,2020/04/24 2:31 PM MSK,2020-04-24,2020-04-24 11:31:00 UTC,Moscow,725071,apseregin,2020-04-28 07:35:36 UTC,2020-04-28 08:48:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44096588,,https://static.inaturalist.org/sounds/78698.m4a?1588059188,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,2,0,false,,"Анкудиново, Москва, Россия",55.5632045278,37.1276210833,,,open,false,,"",Ворон,Corvus corax,Common Raven,Aves,8010
44135319,2020/04/25 12:41 PM ADT,2020-04-25,2020-04-25 15:41:00 UTC,Atlantic Time (Canada),2841107,briverbioservices,2020-04-28 15:57:01 UTC,2020-04-28 16:31:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44135319,,https://static.inaturalist.org/sounds/78868.wav?1588088553,"",,1,0,false,,"Saint John County, NB, Canada",45.2676218458,-65.8054469562,75,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44151372,2020/04/25 1:50 PM MSK,2020-04-25,2020-04-25 10:50:00 UTC,Moscow,725071,apseregin,2020-04-28 18:00:28 UTC,2020-04-28 18:28:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44151372,,https://static.inaturalist.org/sounds/78962.m4a?1588096481,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,2,0,false,,"БМО, Москва, Россия",55.3167603333,36.9859520833,,,open,false,,,Ворон,Corvus corax,Common Raven,Aves,8010
44250607,2020/04/28 8:30 AM EDT,2020-04-28,2020-04-28 12:30:00 UTC,Eastern Time (US & Canada),147416,teawren,2020-04-29 13:53:49 UTC,2020-04-30 05:54:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44250607,,https://static.inaturalist.org/sounds/79427.wav?1588168075,"",with American Robin,1,0,false,,"Uphill, Kawartha Lakes, ON, Canada",44.741638,-79.008207,20,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44256805,2020/04/26 9:18 AM MSK,2020-04-26,2020-04-26 06:18:00 UTC,Moscow,725071,apseregin,2020-04-29 15:05:17 UTC,2020-04-29 15:28:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44256805,,https://static.inaturalist.org/sounds/79488.m4a?1588172322,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,2,0,false,,"Дубовка, Москва, Россия",55.3283716667,37.3135378889,,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44341645,2020/04/26 11:52 AM MSK,2020-04-26,2020-04-26 08:52:00 UTC,Moscow,725071,apseregin,2020-04-30 05:03:42 UTC,2020-04-30 05:19:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44341645,,https://static.inaturalist.org/sounds/79986.m4a?1588222694,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,1,0,false,,"Клёново, Москва, Россия",55.3137101111,37.3571480833,,,open,false,,,Ворон,Corvus corax,Common Raven,Aves,8010
44373609,2020/04/26 5:47 PM MSK,2020-04-26,2020-04-26 14:47:00 UTC,Moscow,725071,apseregin,2020-04-30 15:31:02 UTC,2020-04-30 16:42:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44373609,,https://static.inaturalist.org/sounds/80208.m4a?1588260552,"",Research project 19-34-70018 funded by RFBR and Moscow city Government,1,0,false,,"Курилово, Москва, Россия",55.3751746111,37.3990166111,,,open,false,,,Kolkrabe,Corvus corax,Common Raven,Aves,8010
44373908,2020/04/27,2020-04-27,,American Samoa,1540887,andrewins,2020-04-30 15:34:30 UTC,2020-04-30 15:51:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44373908,,https://static.inaturalist.org/sounds/80196.m4a?1588259858,"",,1,0,false,,"Восточный административный округ, Москва, Россия",55.8378991689,37.702301728,238,,open,false,,,Kolkrabe,Corvus corax,Common Raven,Aves,8010
44393077,2020/04/24 6:24 PM PDT,2020-04-24,2020-04-25 01:24:00 UTC,Pacific Time (US & Canada),118152,cwbarrows,2020-04-30 18:47:44 UTC,2020-06-05 21:43:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44393077,,https://static.inaturalist.org/sounds/80343.mp3?1588271896,"",,1,0,false,,"Palm Desert, CA, USA",33.7031,-116.38,,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44616619,2020/05/02 1:33 PM -0400,2020-05-02,2020-05-02 16:33:00 UTC,Atlantic Time (Canada),147416,teawren,2020-05-02 17:58:36 UTC,2020-05-02 23:25:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44616619,,https://static.inaturalist.org/sounds/81748.wav?1588441104,"","two individuals flew overhead; with Blue Jay, Pine Warbler and Red-winged Blackbird submitted as separate observations",1,0,false,,"Kawartha Lakes, ON, Canada",44.71877901,-78.9985088387,83,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
44638086,2020/05/02 2:56 PM MSK,2020-05-02,2020-05-02 11:56:00 UTC,Moscow,1917127,dni_catipo,2020-05-02 20:32:07 UTC,2020-05-03 07:21:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44638086,,https://static.inaturalist.org/sounds/81868.mp3?1588451466,"",,2,0,false,,"Железногорск, Курская обл., Россия",52.3453716592,35.3558123671,2,,open,false,,,Kolkrabe,Corvus corax,Common Raven,Aves,8010
44742531,2020-05-03 4:19:58 PM GMT+02:00,2020-05-03,2020-05-03 14:19:58 UTC,Africa/Johannesburg,1859559,jgeo,2020-05-03 15:50:46 UTC,2020-05-05 18:15:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44742531,,https://static.inaturalist.org/sounds/82414.wav?1588521050,"",,1,0,false,2,"Saale-Holzland-Kreis, DE-TH, DE",50.89307305,11.65789886,26,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
44867310,2020-05-04 8:25:00 AM EDT,2020-05-04,2020-05-04 12:25:00 UTC,Eastern Time (US & Canada),262591,jarmbruster,2020-05-04 12:33:30 UTC,2020-05-04 12:47:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44867310,,https://static.inaturalist.org/sounds/83131.wav?1588595615,"",,1,0,false,2,"Windsor County, US-VT, US",43.6566261985,-72.4186576903,17,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
44933036,2020/05/03 8:21 PM EDT,2020-05-03,2020-05-04 00:21:00 UTC,Eastern Time (US & Canada),12158,erikamitchell,2020-05-05 00:21:54 UTC,2020-05-05 09:23:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/44933036,,https://static.inaturalist.org/sounds/83471.mp3?1588638080,"",15:14,1,0,false,,"Calais, VT, USA",44.3273688067,-72.4775305501,186,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45087928,Wed May 06 2020 10:43:06 GMT-0700 (PDT),2020-05-06,2020-05-06 17:43:06 UTC,Pacific Time (US & Canada),2729471,antoniorruvalcaba,2020-05-06 17:43:46 UTC,2020-05-06 19:32:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45087928,,https://static.inaturalist.org/sounds/84247.m4a?1588787081,"","",2,0,false,3,"G St, Fresno, CA, US",36.7285360336,-119.7914564162,17519,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45195551,2020/04/23 12:40 PM BST,2020-04-23,2020-04-23 11:40:00 UTC,Edinburgh,1527518,a_emmerson,2020-05-07 19:24:20 UTC,2020-05-08 10:14:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/45195551,https://static.inaturalist.org/photos/71655456/medium.jpeg?1588879054,https://static.inaturalist.org/sounds/84730.wav?1588879070,"",,1,0,false,,"Cheshire East, UK",53.3202535692,-2.1810469184,4,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45294135,2020-05-08 12:11:23 PM PDT,2020-05-08,2020-05-08 19:11:23 UTC,Pacific Time (US & Canada),665181,nat_snowe,2020-05-08 19:13:53 UTC,2020-05-09 00:32:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45294135,,https://static.inaturalist.org/sounds/85270.wav?1588968124,"",,1,0,false,2,"Thurston County, US-WA, US",46.9896336,-122.8772993,57,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
45298659,2020-05-08 12:13:19 PM PDT,2020-05-08,2020-05-08 19:13:19 UTC,Pacific Time (US & Canada),665181,nat_snowe,2020-05-08 20:02:09 UTC,2020-05-21 21:44:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45298659,https://static.inaturalist.org/photos/71825797/medium.jpeg?1588968452,https://static.inaturalist.org/sounds/85271.wav?1588968155,"","Four Corvus corax were seen at this location, possibly two mated pairs fighting over territory. This noise and along with a low ""coh"" was spotted. I could not get a good photo of either pair since they were a distance away. ",1,0,false,2,"Tumwater, WA 98501, USA",46.99046253,-122.87569352,5,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45308521,Fri May 08 2020 14:40:20 GMT-0700 (PDT),2020-05-08,2020-05-08 21:40:20 UTC,Pacific Time (US & Canada),2721740,jgonzo44,2020-05-08 21:40:30 UTC,2020-05-10 17:12:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45308521,,https://static.inaturalist.org/sounds/85384.m4a?1588976813,"","",1,0,false,3,"Cantle Ct, Tehachapi, CA, US",35.1663591973,-118.6156370303,2137,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45320733,2020-05-08 4:42:39 PM PDT,2020-05-08,2020-05-08 23:42:39 UTC,Pacific Time (US & Canada),2705461,lauzudey,2020-05-09 00:06:25 UTC,2020-05-22 20:19:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45320733,https://static.inaturalist.org/photos/71874274/medium.jpeg?1588989948,https://static.inaturalist.org/sounds/85478.wav?1588989162,"","LOCATION INFORMATION
•Take I-5 N from Olympia, WA to exit 118 in Dupont, WA. Follow Center Drive for 1.5 miles and turn left towards Sequalitchew Creek Trailhead. Sighting of the Ravens was on the beach at the very end of the trail just before and also after the train tunnel. 

HABITAT INFORMATION
• Dense forest, dominant overstory trees change from coniferous to deciduous and back frequently along the trail. 
Overstory: Pseudotsuga menzesii, corylus cornuta, Acer macrophyllum. Unserstory: Miner's lettuce, trailing blackberries, polystichum munitum, small thuja plicata

CLIMATE INFORMATION
• 0% cloud cover
• Sunshine
• 79 degrees
• no wind below tree canopy


TAXONOMY
Chordata
Aves
Passeriformes
Corvidae
Corvus 
corax


BIRDS
•very large, hawk sized
•shiny pitch black
•Video taken of the bird making a very strange gagging sound, then it walked along the tree branch back and forth a few times. Later, the first raven was joined by a second and they circled the beach and landed in a spot on the rocks farther along. Sounds captured were when they flew overhead at the beach. ",2,0,false,2,"DuPont, WA 98327, USA",47.1011765,-122.6562,1700,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45515274,2020/05/10 3:27 PM EDT,2020-05-10,2020-05-10 19:27:00 UTC,Eastern Time (US & Canada),504212,mfaucher,2020-05-10 19:29:40 UTC,2020-05-10 19:32:42 UTC,research,,https://www.inaturalist.org/observations/45515274,,https://static.inaturalist.org/sounds/86449.m4a?1589138873,"",Track 14 Raven,1,0,false,,"Shelburne, VT, USA",44.3771823933,-73.1429637914,184,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45642563,2020/05/11,2020-05-11,,Eastern Time (US & Canada),28921,rwp84,2020-05-12 00:30:06 UTC,2020-05-16 11:26:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45642563,,https://static.inaturalist.org/sounds/87137.wav?1589243320,"","",2,0,false,,"Chittenden Reservoir, Chittenden, VT, USA",43.7235001617,-72.9177366471,61,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45643320,2020/05/11,2020-05-11,,Eastern Time (US & Canada),28921,rwp84,2020-05-12 00:41:45 UTC,2020-05-16 11:26:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45643320,,https://static.inaturalist.org/sounds/87140.wav?1589244039,"","",2,0,false,,"Chittenden Reservoir, Chittenden, VT, USA",43.723063,-72.918363,,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45681351,2020/05/12 12:42 PM MSK,2020-05-12,2020-05-12 09:42:00 UTC,Moscow,1363782,velibortravoved,2020-05-12 14:23:48 UTC,2020-05-12 14:29:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45681351,https://static.inaturalist.org/photos/72446148/medium.jpeg?1589292885,https://static.inaturalist.org/sounds/87339.mp3?1589293396,"","",1,0,false,,"Шумерлинский р-н, Чувашская Респ., Россия",55.4767870181,46.4171373641,15,,open,false,,,Kolkrabe,Corvus corax,Common Raven,Aves,8010
45720267,2020/05/10 2:09 PM PDT,2020-05-10,2020-05-10 21:09:00 UTC,Pacific Time (US & Canada),2755557,kzenn1,2020-05-12 21:10:49 UTC,2020-05-13 05:25:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45720267,,https://static.inaturalist.org/sounds/87524.wav?1589317825,"","There were two flying overhead, forgot to check tail shape--not certain of Raven, could be crow?",1,0,false,,"Thurston County, WA, USA",47.060125666,-122.968770486,8,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45723472,2020/05/10 2:37 PM PDT,2020-05-10,2020-05-10 21:37:00 UTC,Pacific Time (US & Canada),2755557,kzenn1,2020-05-12 21:43:07 UTC,2020-05-18 04:58:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45723472,,https://static.inaturalist.org/sounds/87543.wav?1589319488,"","Originally thought some type of woodpecker, but the drumming  sounds like it only has four beats which doesn't match any of the species we have here, nor does it sound like a crow or raven rattle, so I'm at a loss. 
There are two similar-sounding drums at 0:08 and 0:26 but one is higher pitched, almost like a rattle.
Best heard with headphones as the recording is from a distance.",2,0,false,,"Thurston County, WA, USA",47.0599657855,-122.9685344516,61,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45736010,2020/05/12 5:08 PM EDT,2020-05-12,2020-05-12 21:08:00 UTC,Eastern Time (US & Canada),2635535,kittode,2020-05-13 00:15:14 UTC,2020-05-16 13:29:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45736010,,https://static.inaturalist.org/sounds/87592.m4a?1589326605,"",,2,0,false,,"York County, PA, USA",40.0634328073,-76.8650841856,132,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45763334,2020-05-13 12:28:00 PM GMT+02:00,2020-05-13,2020-05-13 10:28:00 UTC,Africa/Johannesburg,1896451,taralapu,2020-05-13 10:28:47 UTC,2020-05-13 14:57:08 UTC,research,,https://www.inaturalist.org/observations/45763334,,https://static.inaturalist.org/sounds/87734.wav?1589365746,"",,2,0,false,2,"96482 Ahorn, Deutschland",50.2292164624,10.9394702688,17,,open,false,gps,gps,Kolkrabe,Corvus corax,Common Raven,Aves,8010
45820297,2020/05/12 6:23 PM EDT,2020-05-12,2020-05-12 22:23:00 UTC,Eastern Time (US & Canada),18303,marvelliott,2020-05-13 22:24:06 UTC,2020-05-13 22:25:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45820297,,https://static.inaturalist.org/sounds/88015.wav?1589408614,"",,1,0,false,,"Cogman Rd, West Haven, VT, USA",43.6244553,-73.3622787,185,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
45933416,2020/05/14 9:52 AM EDT,2020-05-14,2020-05-14 13:52:00 UTC,Eastern Time (US & Canada),112851,cgbb2004,2020-05-15 01:22:27 UTC,2020-05-23 12:06:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45933416,,https://static.inaturalist.org/sounds/88569.wav?1589505141,"",and a White-throated Sparrow,1,0,false,,"Enosburgh Town Forest, Enosburgh, VT, USA",44.8865661846,-72.6911551141,50,,open,false,,,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
45997012,2020/05/12 2:38 PM EDT,2020-05-12,2020-05-12 18:38:00 UTC,Eastern Time (US & Canada),18303,marvelliott,2020-05-15 18:39:26 UTC,2020-05-16 08:48:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/45997012,,https://static.inaturalist.org/sounds/88890.wav?1589567903,"",,1,0,false,,"Ghost Hollow Rd, West Haven, VT 05743, USA",43.6329088,-73.3856136,185,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46053752,Fri May 15 2020 13:18:08 GMT-0600 (MDT),2020-05-15,2020-05-15 19:18:08 UTC,Mountain Time (US & Canada),1467548,graydonwph,2020-05-16 05:38:05 UTC,2020-05-17 06:56:22 UTC,research,,https://www.inaturalist.org/observations/46053752,,https://static.inaturalist.org/sounds/89170.m4a?1589607822,"","",1,0,false,3,"Helena-Lewis and Clark National Forest, Augusta, MT, US",47.3724317691,-112.7588433121,10,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46134654,2020/05/05 8:07 PM UTC,2020-05-05,,UTC,1934709,nmrvelj,2020-05-16 20:08:49 UTC,2020-05-19 03:31:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46134654,,https://static.inaturalist.org/sounds/89624.m4a?1589659665,"",,1,0,false,,"Multnomah County, OR, USA",45.5266671987,-122.0904163867,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46183340,Sat May 16 2020 17:39:31 GMT-0600 (MDT),2020-05-16,2020-05-16 23:39:31 UTC,Mountain Time (US & Canada),1467548,graydonwph,2020-05-17 03:19:53 UTC,2020-05-17 06:22:40 UTC,research,,https://www.inaturalist.org/observations/46183340,,https://static.inaturalist.org/sounds/89871.m4a?1589685820,"","",1,0,false,3,"Missoula County, US-MT, US",46.8246707926,-113.9317703807,10,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46321445,2020-05-16 3:49:00 PM EDT,2020-05-16,2020-05-16 19:49:00 UTC,Eastern Time (US & Canada),191651,dchernack,2020-05-18 00:41:03 UTC,2020-05-18 00:48:12 UTC,research,,https://www.inaturalist.org/observations/46321445,,https://static.inaturalist.org/sounds/90673.wav?1589762468,"",,1,0,false,2,"Pine Plains, NY, USA",41.9726596707,-73.6787008122,92,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
46364688,2020/05/16,2020-05-16,,Central Time (US & Canada),113368,ursus_arctos,2020-05-18 12:52:24 UTC,2020-05-18 13:42:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46364688,,https://static.inaturalist.org/sounds/90869.mp3?1589806262,"",,1,0,false,,"Rainy River, CA-ON, CA",48.7876419471,-93.7265593287,250,obscured,open,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46524046,2020-05-19 4:18:00 PM ADT,2020-05-19,2020-05-19 19:18:00 UTC,Atlantic Time (Canada),1467757,davidhodd,2020-05-19 20:18:49 UTC,2020-05-22 10:36:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46524046,,https://static.inaturalist.org/sounds/91779.m4a?1589919536,"",,1,0,false,2,"Lawrencetown, NS B2Z 1M1, Canada",44.6690927981,-63.4223516285,6,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
46566903,2020/05/14 10:00 AM PDT,2020-05-14,2020-05-14 17:00:00 UTC,Pacific Time (US & Canada),459348,johndreynolds,2020-05-20 04:09:43 UTC,2020-05-20 04:12:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46566903,,https://static.inaturalist.org/sounds/91966.m4a?1589946965,"","Rolley Lake Provincial Park, BC, Canada",1,0,false,,"Mission, BC, Canada",49.2452002491,-122.3967355811,31,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
46661152,2020-05-20,2020-05-20,,Eastern Time (US & Canada),1477223,chey_conn,2020-05-20 23:04:20 UTC,2020-05-20 23:27:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46661152,,https://static.inaturalist.org/sounds/92598.m4a?1590015823,"","",1,0,false,,Aitken State Forest ,43.583583,-72.928339,88,,open,false,,manual,Common Raven,Corvus corax,Common Raven,Aves,8010
46881343,2020-05-22 06:30,2020-05-22,2020-05-22 03:30:00 UTC,Moscow,2514204,tatyanazarubo,2020-05-22 19:55:30 UTC,2020-05-23 06:18:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46881343,,https://static.inaturalist.org/sounds/93922.m4a?1590177334,"","",1,0,false,2,"Нижегородская обл., Россия, 607855",55.287726556,45.0520207733,114,,open,false,gps,gps,Ворон,Corvus corax,Common Raven,Aves,8010
46961241,2020-05-21 3:19:00 PM GMT+01:00,2020-05-21,2020-05-21 13:19:00 UTC,Amsterdam,902674,megans89,2020-05-23 13:18:48 UTC,2020-05-23 13:42:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46961241,,https://static.inaturalist.org/sounds/94388.wav?1590239932,"",,1,0,false,2,"Bishopston, Bristol BS7 8TL, UK",51.4822955498,-2.5855046511,33,,open,false,gps,gps,Common Raven,Corvus corax,Common Raven,Aves,8010
47013732,2020/05/21 3:41 PM ADT,2020-05-21,2020-05-21 18:41:00 UTC,Atlantic Time (Canada),255040,ldietzchiasson,2020-05-23 19:46:25 UTC,2020-05-24 15:49:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47013732,,https://static.inaturalist.org/sounds/94661.m4a?1590262886,"",,1,0,false,,"North Saanich, BC, Canada",48.6131629945,-123.4440845313,275,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
47268333,2020/05/24 6:00 AM EDT,2020-05-24,2020-05-24 10:00:00 UTC,Eastern Time (US & Canada),716226,seileonne,2020-05-25 14:37:10 UTC,2020-05-25 14:56:02 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/47268333,,https://static.inaturalist.org/sounds/95933.mp3?1590417131,"",Throughout,1,0,false,,"Hancock County, US-ME, US",44.2324784568,-68.3305786119,4,obscured,open,true,,,Common Raven,Corvus corax,Common Raven,Aves,8010
47292520,2020/05/23 11:53 AM MSK,2020-05-23,2020-05-23 08:53:00 UTC,Moscow,1917127,dni_catipo,2020-05-25 17:35:01 UTC,2020-05-25 21:13:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47292520,,https://static.inaturalist.org/sounds/96051.mp3?1590428072,"","",2,0,false,,"Железногорский р-н, Курская обл., Россия",52.3397716667,35.2767566667,,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
47304050,2020/05/24 7:03 AM EDT,2020-05-24,2020-05-24 11:03:00 UTC,Eastern Time (US & Canada),172,dendroica,2020-05-25 18:50:38 UTC,2020-05-25 19:26:19 UTC,research,CC-BY,https://www.inaturalist.org/observations/47304050,,https://static.inaturalist.org/sounds/96149.wav?1590432557,"",,1,0,false,,"Highland Park, NJ 08904, USA",40.4915479918,-74.4339186326,122,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
47319689,2020-05-24 1:40:00 PM EDT,2020-05-24,2020-05-24 17:40:00 UTC,Eastern Time (US & Canada),1494485,alecc,2020-05-25 20:38:20 UTC,2020-05-26 03:27:24 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/47319689,,https://static.inaturalist.org/sounds/96247.m4a?1590439105,"",,1,0,false,2,"Montréal, QC H3E 1V3, Canada",45.4540023886,-73.5526208952,88,,open,false,gps,gps,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
47395901,2020-05-26 9:20:00 AM EDT,2020-05-26,2020-05-26 13:20:00 UTC,Eastern Time (US & Canada),1070365,k_d_martin,2020-05-26 13:38:08 UTC,2020-06-11 19:48:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47395901,,https://static.inaturalist.org/sounds/96648.m4a?1590500292,"",,1,0,false,2,"Parry Sound, CA-ON, CA",45.2453667857,-80.0951168397,17,obscured,open,true,gps,gps,Grand Corbeau,Corvus corax,Common Raven,Aves,8010
47450802,2020/05/26 9:33 AM MSK,2020-05-26,2020-05-26 06:33:00 UTC,Moscow,1453678,melodi_96,2020-05-26 22:23:38 UTC,2020-05-26 22:25:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47450802,,https://static.inaturalist.org/sounds/96930.mp3?1590531810,"",,1,0,false,,"Московская обл., Россия",55.9021507797,37.8302597803,43,,open,false,,,Ворон,Corvus corax,Common Raven,Aves,8010
47505413,2020-05-27 9:20:39 AM EDT,2020-05-27,2020-05-27 13:20:39 UTC,Eastern Time (US & Canada),2724754,bkboy,2020-05-27 13:21:10 UTC,2020-05-28 13:09:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47505413,,https://static.inaturalist.org/sounds/97219.wav?1590585676,"","What is the ""caw""?",2,0,false,2,"Curllsville, PA, USA",41.10051432,-79.43701271,8,,open,false,,,Common Raven,Corvus corax,Common Raven,Aves,8010
